contract_line_number,contract_number,product,quantity
1afe1d9b-0388-4ea7-a742-fc36d85e6af5,3629f494-b133-44ef-bdbe-74949316e7f9,sla - Platinum,1
11514746-433a-477d-8073-60e0b643f21a,d089798a-c2f7-4c72-9f80-d944138205a2,sla - Platinum,1
83d12a92-6d41-4682-9719-19a200d573e2,5aa56e22-4810-4f1f-81d3-17f4f216ec81,sla - Bronze,1
5ca06bed-df33-4c6f-856d-af1a76e1d3c2,d5bad515-36df-4959-8803-ae6ac3c6cb8d,sla - Silver,1
6b710fc7-2712-418c-8c82-2d4f3a077af5,84b65aba-1a4f-479d-bf4f-78e2993bb912,sla - Silver,1
244a80e0-50d5-4339-a5e2-d1991c4f82ca,efb676fb-9dad-4221-abe4-af6041db41cb,sla - Gold,1
b869ce0f-5d1a-4682-802e-2e627e730f5c,593086f3-47f7-4fa9-93e1-e719bdfba823,sla - Gold,1
b6d083ef-b1ad-4736-9f8a-50a187e7f562,9c0f7818-2e45-4d1b-97f2-5657c3aab7e8,sla - Gold,1
3b7236a0-084e-481f-9068-288b2b747be3,48b846bc-6246-4811-abf8-78f0ed22f905,sla - Silver,1
99aee20a-86bf-4aea-bfc0-b6c36140f02f,b27fedc4-2d25-49b5-8ac9-09fb91080228,sla - Bronze,1
0d9c3ea0-1cba-4a7e-968f-22b864fc4874,01885477-1083-47f7-a21e-1ed5b5904770,sla - Silver,1
e72944ec-295e-4d36-8366-c605d1e56619,cc727958-3ee2-4057-88da-fa3583a4b6bf,sla - Silver,1
057b4771-9c9a-4cf3-95ab-5b65094532cf,6927b83a-24b9-4e01-8aca-708b713f595f,sla - Gold,1
466d99c4-7263-408d-8ac1-802bea59ae88,cec3d981-e1ff-4796-bcaa-8b187b47210b,sla - Silver,1
b3f2138f-994d-4308-bbcc-5971bbae480a,2839248f-8b23-4160-9aaa-d8a166801257,sla - Bronze,1
58688277-48e4-49d4-8dde-894829cd42c2,fcb15849-af91-40e3-bd95-02feded79401,sla - Platinum,1
ca0506ad-85f2-4fac-8bf3-d92a42aa031f,2fc40ec2-e421-424c-b807-ad9422c77c6e,sla - Gold,1
9b3b55d2-3690-4a26-87ab-7676a00a3ad9,b55c7e38-5f54-440d-97c9-fcd8ffecc25c,sla - Platinum,1
d6dff37f-5b95-4520-98d3-c4d926897927,17d22361-4dab-4ac2-b007-ee9d0629b282,sla - Bronze,1
c8d716a1-0340-4d06-8cd1-28054544aecf,bef42736-2e4f-4796-91a1-afffa968cda5,sla - Platinum,1
cd2531c3-4140-454b-ae66-ab32c35eb450,92749212-4793-434b-b462-09d2884cdbf8,sla - Gold,1
6dca307e-5493-4f5b-aa0a-b8bebba7110c,f6f2b147-34f2-446c-aec2-95a13850498b,sla - Gold,1
c6dbb9bd-2161-415a-8ddd-f68cd97d746c,79035ca1-d257-4da4-ac2a-a7ccb248b114,sla - Gold,1
738c026f-c3cf-49ad-aaea-bf922c9e01d7,0cd2a290-2109-4ca8-8e35-26c7492a38c3,sla - Platinum,1
3870be9c-57a7-45de-a719-488ad2fb800c,85af67ef-bf6c-4eac-bf96-96d8faa68ece,sla - Platinum,1
b50b1d75-b073-4103-a972-0a2876d55462,01ee469d-185d-4182-81ac-f6617dc74f54,sla - Gold,1
e9a0d76a-511f-4dbc-be95-bea424ed7aeb,ed2397c2-7a71-4adb-b81c-59f37f04eec8,sla - Silver,1
ef2762e7-e12c-451e-8dc7-ebc9a4517d9f,0994dfa2-d1d2-45a7-87ac-c0c9e15efa7a,sla - Platinum,1
bdbcc0a6-5def-4559-95e4-6722688e1532,4510cd80-2cd7-4b33-8acb-972a4aa3300a,sla - Bronze,1
e9893ba2-1900-4ed3-b20e-03852c5266f1,344c7a9f-2185-4349-81d2-0f424809378c,sla - Bronze,1
f4978f76-4c4a-4be1-b8b1-c414f6e30ca2,2632abc3-3eb5-42c8-a71e-17489d097ed1,sla - Silver,1
3176c5bb-1b5c-40a3-9ede-fdb6b066dd4c,36eb4310-4999-4a29-9421-ad400de5138a,sla - Platinum,1
029a0d7c-2ce6-4d42-88ac-588724e46ea6,2d65820d-1e2c-4377-a9d0-25f4104006c4,sla - Gold,1
7f06a6cc-3396-4d6e-a2d4-2766b2031439,b3cf4f31-6118-46c0-bdad-b83acd8af626,sla - Gold,1
3ece3ec8-ae56-41e2-a35e-b7a2a0db9f17,af76e7de-86ba-4d4b-aee4-9ac72dc761a5,sla - Silver,1
f4fd7534-0c98-4d9c-8b7a-aab95cf00be1,3830c2a9-c649-482f-a99f-597db42dbc26,sla - Platinum,1
12c7e81a-f3ea-4fa5-983b-7b671b9fba81,95df85c5-db12-4063-b0aa-b500af910cb6,sla - Platinum,1
db2dc08d-9678-4783-b5a7-7e804c526b91,b942a25b-27e4-4ae6-b809-7ef642d02013,sla - Silver,1
a5393657-2bbb-4e09-ae7c-133559834d3a,f4cc6b97-d3f9-4671-b8ec-2104ceed5409,sla - Gold,1
56d8b872-7332-4e34-90b2-bff3d8620f07,47cbff4c-d0cd-4c10-b65e-984cf6729588,sla - Bronze,1
3c515765-953a-48dd-9e31-2cfde212a21d,5946e6a7-5044-4864-9aa0-35ac53b7280c,sla - Bronze,1
eb43fd9f-8383-441f-ab4b-02b9767d3ead,1efe4e94-4139-4dbf-bce2-84fccf3b37cb,sla - Bronze,1
aa8baf23-3900-4d06-aab3-187d74165b4d,b9899230-a37e-40e3-aad2-2ece29469053,sla - Gold,1
3f3977a4-2082-4730-86ac-a21f3154fdff,b2bb66f3-9b2c-4b56-9c2e-4b16841ad343,sla - Gold,1
2f7d4dc9-db2d-403d-859a-36b5761809be,900dfd6e-18e9-47ad-8f89-ab15f28a6fba,sla - Bronze,1
57df94b7-8652-4821-b6d3-81ea2008c598,a5aedd3b-7336-4794-9003-410cd2cb328f,sla - Platinum,1
0e42f1a2-9105-466d-b8c5-04ca6448ee90,eb033f01-e447-451c-8a99-cc1dc2626ef6,sla - Gold,1
a0dc977e-8911-46ad-b739-e569e71197de,137f0fde-1509-4f40-9e88-53eaff7cfc87,sla - Gold,1
7f298a93-2d8a-4a63-a8f7-f36912099352,35e01fe2-0f38-4809-9296-2f7cb02f32f7,sla - Gold,1
3571b973-22af-400d-a7b6-91a25eb06ec8,7256059f-07be-40dc-9e4a-6185929c1bf0,sla - Bronze,1
7302a5e0-a1cc-4f72-a85b-d487105cbb9e,ce7d590c-7103-4599-95b8-880a382e84fb,sla - Bronze,1
d457ef83-e5af-4ec4-8d5b-de26ef154a8b,cad985e0-af7f-4367-bd24-2ccc80f6a68f,sla - Gold,1
390fb86c-616e-4b51-8a9b-e1e21078dc17,aed593b1-f917-494e-b8a9-1bfb6ed93e01,sla - Bronze,1
ede51329-f89d-4be4-9021-934fcb2e1921,c96aaf04-5cac-4417-857d-f4f25f80af0c,sla - Gold,1
bd180af2-cfba-47d0-b95e-7bd3365dd0b6,8a9d0ef9-6719-4ce4-8234-8a7fa1064d39,sla - Platinum,1
669644d8-9e3b-4dac-bf97-9d4f21e10941,35e97c75-92b9-4520-b9bd-3f39b9849984,sla - Gold,1
393ac3f4-59ab-42bc-b9b6-6f514deaeee9,46813fff-2508-4d8d-98b5-d24d936500c0,sla - Silver,1
f2f5867f-515b-4a2b-ad2c-c6aaa3dc994b,ea31750c-6a81-42c2-9a4e-3adef6515210,sla - Bronze,1
614e9272-9686-4882-9598-4da0852b82e7,f55ac84b-d742-4ff8-a074-c7e87a04b292,sla - Silver,1
39888a1c-144d-40fc-9881-42035f852af1,46957f79-9850-4c46-9e1e-e0fb2d0f502d,sla - Bronze,1
2cf59fd8-fada-48ee-ac60-4f3a8a54645c,a0b71b63-80b4-420e-a8b9-5c07bf6eebd5,sla - Silver,1
7c3a8fe3-afe3-470f-a5fd-e31a7358bdc3,3b7a0206-8154-482b-852b-94608e1440f1,sla - Gold,1
eacffcf6-515f-44b0-81ed-58db8a0a46ac,f2b670c3-18e5-4a08-859a-e589e3b03756,sla - Bronze,1
d52fd30b-fd5d-46d6-8d0c-ccaef0a76fbb,2c420f60-9abc-49af-be3a-ce260af2c259,sla - Silver,1
a4db25c9-34a3-44c8-aabf-dc2b56fe9912,98b290f9-8d32-4a2d-be35-03020ff62a89,sla - Platinum,1
7862f21c-b84d-4b80-94b8-0a46ab94899a,9586d13f-0cae-412e-9bcf-8a6b761c3c82,sla - Gold,1
737488d1-a4b2-489d-8336-3365b17730d1,c299feef-ce86-453b-8f54-bb503557562c,sla - Platinum,1
7797e970-2713-469b-a56b-8f14be587d3e,1c91f713-338f-4e6f-9ebe-fd8ba5bc0127,sla - Bronze,1
961ce81a-b0c9-43bb-ab8a-5657c2c66898,b1dafbf8-3612-45fa-9d0e-36639cdeea85,sla - Gold,1
a048471d-a09c-4a02-9d84-d7f6030220da,ab7a456b-770b-45e6-a51d-2208df8a2a03,sla - Bronze,1
af37f4c2-de60-4964-8abf-847e5cc1ac14,a0261f31-785f-4717-aa52-4a7b278d006f,sla - Platinum,1
34950395-e788-42ae-9fe7-c4ae28397e05,1d5e7836-1302-45ac-aaaf-72c7dc2123af,sla - Gold,1
2df238a3-4ea8-4ac9-ac83-d511b06ae0b9,2fce731f-84a4-4846-a1dc-212ae96b8a39,sla - Gold,1
0aba3772-c24d-4efb-9989-bbdbd41113cd,631f0259-14de-4898-9621-329c185d40ab,sla - Silver,1
c7232a6f-439e-45bc-a220-0dc83009882f,8a638356-acdc-4696-b56f-6363e56ee696,sla - Silver,1
29810f38-38dc-4e64-ac38-62828a09827d,21053c4a-1300-43eb-bfc0-3615a7c6b6ef,sla - Bronze,1
f2006eff-c005-4db1-97f2-9f0b82ba83b5,b66e5464-383e-4b99-8406-6387372ff31b,sla - Bronze,1
dd0faf60-573e-4c7c-993a-403a0f27b9f9,71d25167-c9f3-4cd2-afbb-576a2bac1019,sla - Silver,1
394d817b-7bf9-4c41-abe7-f62948ed19ce,4587b0ce-1584-449d-8cf0-f47edaedde5d,sla - Platinum,1
ffcf86b6-879a-401c-bdb9-7aa82f275c89,ab17fe2d-7d9f-43d0-81ec-3deeb0870693,sla - Silver,1
b7eb698a-62c0-4acb-bad7-9763d1bdafd1,cedfa1c6-e200-47df-a4d8-2fb7d18d4adc,sla - Silver,1
5a696d8d-a909-4bd1-b9a7-c3d8d5a8542c,7f9078ca-85f0-482a-baaa-233732a00d38,sla - Silver,1
56221329-59fc-4355-88b8-d5f78fca1836,7ce570f6-f26f-4216-9f62-3e04cfa8c7cc,sla - Gold,1
b00be659-7667-45cf-9075-f346a06a3dbb,2f8773a8-1080-4b2c-b2d9-efbfd69aa1a9,sla - Gold,1
9e60e54f-ebb6-48ca-93af-9d2f1225e9c6,ea2f49bd-81b3-4371-9743-e34c979df76b,sla - Platinum,1
d6958063-eb27-4aa6-b0ed-abda362d1ff0,7bb376b7-8eab-4cff-b70c-fb6223b04549,sla - Bronze,1
0a5d4223-a348-48a9-a49c-b9d5dfa293ff,a33805a1-f347-4069-946e-50cbfc2169ef,sla - Gold,1
327eb2d6-2a1a-48a7-91c3-2653f96c2dce,58516ec4-6130-4920-b5a6-d96e6b323552,sla - Silver,1
6b329d64-37fd-4bc4-b3f8-d7b18981dd22,2b9005e1-40ef-4799-b010-7a86eaca8ffc,sla - Bronze,1
5231e1cb-8642-4c4d-95ee-1ba7b543bccc,a9d64fd4-c3a6-475b-8e7c-7f03bcd95360,sla - Platinum,1
bd0157c4-2bd6-40bf-bbc5-4af7bd791cb5,85803dde-70f6-468a-ac13-fdb892699e74,sla - Gold,1
764d8171-66ea-4d31-8edb-f6f23fd7579f,5428eb23-5a25-4d60-b274-1350dffc64ab,sla - Platinum,1
06b9f38e-cc62-4ea1-af8d-3ce44484dc31,06c859f4-6fa7-4621-8701-300dd701b747,sla - Bronze,1
77533153-a19d-4184-9fb9-02e30f08a5f6,bc8fb7b9-6e1f-4179-98ee-43dcd7be69ac,sla - Gold,1
e0d55ed6-27ac-4c7b-8beb-03ba0d628ede,c6daed54-8f2f-459f-83b5-e7cb9a02fd5f,sla - Silver,1
36a851be-a77f-4caf-8bc8-68809db061d1,d0c7c5db-6e5e-473d-ab92-f40a0353fa60,sla - Bronze,1
c56ceff0-819a-4f85-8567-049484d2ce05,3ec99b4a-7fa1-4410-a3bf-c154913bcc26,sla - Platinum,1
8ff24d64-7a18-430c-83ee-33c9a9576b7b,09ee413a-24d9-42b0-93fe-5e28fa33cffa,sla - Bronze,1
26f311a2-4707-4682-b79f-d800ff4776a6,e3658edd-e23c-4097-b8d4-c18f9e5f657b,sla - Silver,1
bd045557-c349-4c19-bc51-2054e075b40a,8bc79699-035f-4fe0-a3e2-9eb68859b5f8,sla - Platinum,1
72484b8c-8397-4e78-a246-8c68077c8cd0,c0d2c12f-52bd-4b8a-9ad5-52003f3fc626,sla - Platinum,1
1d28ba00-dc9e-4af0-ad13-0ba61e2a2427,d53a287a-a1f0-421a-b14e-4e65652c5c3e,sla - Gold,1
a1f480ad-3d62-4bf6-befe-52ac25a5b8e6,0df4d9e3-4551-4754-85d9-ba9a044ff614,sla - Gold,1
741d0115-c1be-4d79-8fcd-8dbc23b8d549,d05c46b9-5fa3-4130-a262-60ee600b02e8,sla - Bronze,1
cfe68f71-3fd0-484d-a4a7-7722c520cae6,e70fb51b-5a08-4b28-bc40-346663a605f8,sla - Silver,1
a3e2cb1b-e060-4a66-bff1-c43b5d61edd9,9edf9b1a-d49a-481a-9fb0-96e90dab57e8,sla - Bronze,1
7f0d922e-8d7c-41b6-89aa-237688970f57,b141e135-dbac-480b-aed7-03720b556b9e,sla - Bronze,1
84dff15e-3905-48ad-be5a-31b56effe44a,4272b500-8fdb-4230-8b8d-18e45067b0df,sla - Platinum,1
f3b738e9-97de-472b-b07f-23cfc3f23cb0,1f343b12-d285-463c-8c9d-3e9af9e3e5d4,sla - Bronze,1
56412a40-8a0c-456b-8776-8dbcbcd5a437,9f98be8b-a67a-4c88-a933-48dd1e6e2a93,sla - Platinum,1
8ec72a24-342f-44d3-80b2-144ff63af7d1,f1f31f0e-4457-4854-a365-5ccd90d15dde,sla - Gold,1
b76e83b0-6c7f-4e9c-b813-ef53670338bd,af09d5c2-1ae5-4501-8921-63f0f533e69e,sla - Platinum,1
40ff0d19-4d56-430b-a471-f1c50174c86a,4ec1eeb7-5985-424d-ba9e-abd36b178062,sla - Gold,1
e37adeb2-c499-4ffc-8222-d01186e9e637,916c437c-6bff-4510-a66e-65693ef69013,sla - Platinum,1
b6a160cc-b330-41e6-a731-41303a771f18,2c915264-c9e8-40ec-ba07-2973467f34fd,sla - Gold,1
ad40c066-40a8-45ed-806a-75ec0bda5d80,5dc9728a-548d-4dbc-a8c0-388077b6c73d,sla - Silver,1
f81e640c-9b60-4035-8f1e-fe34030a6d8c,f49a8ace-0483-4118-9f1f-d0827dd33c3b,sla - Gold,1
3f9c85fa-7924-4a75-a74d-20764eaffe06,6ebfed27-6705-47f5-b5f1-e43f65ce7c26,sla - Silver,1
c07a05c6-df49-4fe0-8850-e051a9e35ea3,7435b95e-a63e-49fb-8661-fb1be762b158,sla - Platinum,1
0d4f0a00-080b-418e-a609-b8f7ea442774,8de8f370-6452-4495-ba95-26c095f8c469,sla - Bronze,1
6bc61411-e2dd-4319-b5eb-669d141f552b,3ec93634-855a-4f14-b1be-10c8370e02ce,sla - Gold,1
97a14713-be52-4d00-b598-d12f1410a7f4,bbeb2fcb-2ad2-4acf-8b7c-5dd9a6037e38,sla - Platinum,1
0db3cd50-d3e7-4c87-acaf-f8e845a63671,9ef5f9ce-2d5c-40df-bf58-36762381f5eb,sla - Gold,1
8f362cad-174d-4a64-9b0d-08347c62a219,f92dc97f-a432-42d8-81c1-9a4c5117840f,sla - Bronze,1
a7f221bf-3997-475f-9c06-02af49d6d00e,6b22befe-2ab7-48fb-8a2f-0469a1da9207,sla - Platinum,1
aa0d987e-aca2-4d25-9475-24d804d37b37,9567674d-2b23-43c8-8020-f380e430437d,sla - Gold,1
cdafc53c-8582-444a-9864-a7e1b8fe8613,d7a42ec6-fe21-4b10-8305-01131255f48e,sla - Bronze,1
4c0cb74d-7e22-4528-98c1-c36b8945ff7f,8e3b4e3f-c1df-4cd5-b7a2-3c4310530c28,sla - Platinum,1
fb3b75f9-c168-49e1-ba4e-3af7a062ee16,7fc2e1ea-d3ad-4275-94ce-88b6cc135ea2,sla - Gold,1
506dd039-e2b1-47e4-9eb4-781ee6530927,cc541cd1-b88b-4f40-b459-53e789e5c605,sla - Platinum,1
30093888-c8e4-493b-9c46-a4d0fbd21569,16d82230-6f88-4c60-850a-443bf75a39a2,sla - Gold,1
8df448e8-c6c0-4b94-a26c-36c36a7c1592,4204ad79-9373-44e3-92d9-edeb689e8b2c,sla - Silver,1
17702a8f-5672-4786-9b21-77f3543015b7,669d5102-8497-41b0-ada8-f9e2e1f7b9b4,sla - Bronze,1
e75d8589-6dd2-467c-9150-f7d489c3e126,deecb93d-5a8d-48e5-8159-807719998794,sla - Platinum,1
ea5bae96-3724-44e5-aa08-e206f60378f4,bb89b1cb-5c25-4f64-b379-35a4b419b0be,sla - Silver,1
32b70b1c-d053-4f24-b7f7-7a83cabbc06d,cc1e10be-76c7-4f70-9540-2de59366d07c,sla - Gold,1
21a408b8-4f3d-4179-9690-9ccb6d823e61,0f971ea5-e4de-4dce-aa11-67093b5ffff1,sla - Gold,1
f4e8d2b4-81ca-4f12-bf0a-0e096d7f3b03,cc1c6221-f1f3-4e11-be3d-bc3e08904f2e,sla - Bronze,1
b16e74db-fe88-44fc-a4de-7c0cc9f78e10,9dff7660-6a0c-4879-afe5-e80c999ab76a,sla - Gold,1
9c7af58f-ca8e-465e-a7e2-07245c685826,bdc1c486-8027-4d3e-9086-054e3353dc51,sla - Bronze,1
0159cb04-42a2-4acd-bee7-2a8a1d150255,0fd9a65f-8c57-43ee-afc7-03a977a69c1b,sla - Silver,1
ba2318c2-c25b-465f-9ea8-5d48ee893265,f99d125e-9774-40b0-8c60-1978c8f436b0,sla - Gold,1
84253eac-eca0-48a0-8920-ac4ae66acf7b,b6f7634b-75c1-412c-89fd-9c7a4cd4d4dd,sla - Gold,1
ef0739b5-0cab-4f28-82b5-1b76a2bdf7c3,c63cd87e-b6b6-4083-8aa6-9d0fd8f03946,sla - Platinum,1
0419f38f-2ede-4afe-a640-6090ffcb2d59,37ac6b76-0d65-4c46-a9fd-32b228c839dc,sla - Platinum,1
5926d857-fde6-4d7b-85f7-222089029f35,7679d242-c44d-4c86-9a39-d0c3a19a2775,sla - Bronze,1
a08f617a-7ed2-43f3-b4a6-9b745d9e9fd5,36b71112-a529-433d-80d7-1f7dd8caff15,sla - Platinum,1
1f128d8f-9564-4026-9253-b18a28f800d5,0b431784-63d5-4d80-aff4-1a72f846eb67,sla - Silver,1
15ebf96d-c9a3-4d86-86a0-7859cac2555e,78f47362-57a3-45bd-9356-390e1f0e6d0d,sla - Platinum,1
22e17c15-44bb-4aab-9383-840e5d6f2c12,983790e5-31e2-4cbe-a8d8-33c90cdbd736,sla - Platinum,1
d218430d-ae58-4870-8b85-7bced82fadf1,9d46c08c-6158-48ee-85a4-13a3379f31d1,sla - Gold,1
21a0ea52-aa5a-4156-86b8-94c7562883f0,f29f6395-be7c-4121-a383-c73f15d2b452,sla - Bronze,1
fcff4054-86ba-443e-be7d-82ec757e70ec,75c28429-7404-4ca6-9355-ca2839661bd8,sla - Gold,1
f2a26474-2f38-4665-ae28-883522671b52,c2f756f5-2a1b-44e9-81b3-cc81c5ea7af7,sla - Platinum,1
d62f6781-b68f-45ae-83b4-10c5ff9a1fde,be514a9e-aebf-4be6-82ea-ca0b352dceeb,sla - Gold,1
e128c8a4-5078-4258-a522-abe083b672f5,de3461bc-d038-4f27-936c-36a6a2738453,sla - Platinum,1
e838c7ae-fdc8-4693-a3c4-da361f7a4e64,f2c156f7-dc33-4e16-b14b-088e5e76f1e5,sla - Gold,1
0a117ddc-febe-4e56-8de4-f2d2ff2eca33,1b3ad14b-1ca8-45c1-b85f-5eee95ef5886,sla - Bronze,1
b128376b-0f90-405b-ac76-ac8f8ad85782,b2cfd924-29ca-4299-abb6-3219d7387065,sla - Gold,1
f9dd5ea3-2655-45b8-b723-6fdcd066d4fa,fbda51d4-b41e-4ea4-894a-36fe117c9ecd,sla - Silver,1
18d296c2-13a0-453d-9881-f93932012e0d,6e2fa26d-e2ab-43fe-a28b-045bf262f01c,sla - Platinum,1
20420d37-9c97-4633-9e63-aebefa755163,9aa16290-a121-4bf3-83b4-38efff18b092,sla - Platinum,1
3ba8d3af-8d52-4aee-8897-7d150d18934a,ff2e0114-0283-4bfe-8f0e-ce97cc47606c,sla - Gold,1
d5240f7b-4f0c-40b9-b448-4bad7c347987,78ae57f8-c3fc-4e72-8815-f8d463623fc8,sla - Gold,1
8ae53f58-16a5-4ce2-a9dd-4dffed563d32,576d4878-90af-47b8-adbd-2ab3eec156b2,sla - Platinum,1
ece0f538-9ca7-4e30-871e-160c57b5c6b5,dcc38ef3-f92e-43f5-a749-4de26eb8c1ed,sla - Bronze,1
6adc28b7-724e-44a7-b641-5371bb6bdbf5,5a4c052d-4db9-4043-84e4-f3f7c5fd030c,sla - Platinum,1
7cb8244c-34f3-4605-83cc-6a449a304aef,cf12ca3f-0438-42de-8f63-ca05cde4e558,sla - Gold,1
762b6cbe-93f4-4d1d-adf6-11c435ac64e2,527ea9fc-6613-4ea5-9135-ab4b39e3e4bb,sla - Silver,1
35889b1e-2d95-4be8-8bbd-290f5c87ef80,3eb4b1e8-2e57-4194-b901-c931c5b07e84,sla - Gold,1
3ccf392e-e216-43e0-bef2-0a9844309693,0d2bb730-0e4a-4bcf-b5c3-40f339df2107,sla - Silver,1
92b2fdec-ec93-4759-9722-e3c841c380b5,3e8eb085-fc1c-4130-887c-eff225515c8d,sla - Silver,1
38629306-62ae-48bd-93fe-4015248334d4,bb8fd5d0-8d39-4f2f-8d25-0dbe5d898b1b,sla - Platinum,1
aea70e37-da67-46d6-ae98-340048628caa,f9a9440b-e00f-46b7-b32f-4623a9730609,sla - Bronze,1
b8d2e36d-aca6-44a7-aae9-369c32f16e94,97f4d986-b9b0-47e4-af66-73c086c039da,sla - Bronze,1
75f82102-3667-453a-9f0c-171ff464478a,536ec357-c9e4-456d-94a5-7c0882f426cf,sla - Bronze,1
10ee9a65-534d-4a41-b43f-113fb8bb9fd1,019cc37c-b06f-43cb-8ad2-f5924232ca75,sla - Silver,1
6484306e-c025-443c-8d5a-b0bde9ec3e7d,a51151f5-c742-4daa-8e4a-42e5cfa752da,sla - Bronze,1
ce096baa-f152-4611-8ba1-dc4f565f5efd,e63441bc-8eca-48ee-9c29-9dcec48e251c,sla - Platinum,1
02209f77-31bd-4854-994d-d67b2da0d92f,573189f6-5ed0-4cdb-ae74-1138a8ea66db,sla - Bronze,1
e7750acb-c26f-4265-89ec-98cdc2400de1,3876ffaf-2485-4b8b-b992-72249b76c5ff,sla - Gold,1
4eb58d3e-c18b-4155-af47-87b61874452a,a75392b8-632c-448b-b34a-82e0ae2df0b3,sla - Bronze,1
3edf933f-9d6c-4ea1-a11b-e3063d28fdb1,238db8b8-9516-4ab3-81ea-dec8efe981e8,sla - Gold,1
22ce210e-0573-44a0-af70-436cd1b3c60d,8e1c99bc-f8fc-4e18-a8fc-de5de30e5dc7,sla - Bronze,1
49ce6d06-ece0-4cd7-ad41-f37e445aa366,5ba4c00e-e990-4442-a963-7ae0a4dce68d,sla - Platinum,1
86e8f962-11e4-4e59-8ff0-22bf6b7b19d6,1fe4dc0b-dbe9-4472-a3b9-8f69e7926afc,sla - Silver,1
7435c9fa-6bbb-4600-adbb-04e43c00b08c,27247a12-4952-47fb-827f-cda7be2f3991,sla - Platinum,1
0b918138-8511-45bb-a496-3631382593d2,ec6782dc-cc56-4662-b252-ab6d035a6471,sla - Platinum,1
42eeb2a9-1cfd-42aa-8d41-20808581cc64,b06af114-68df-4441-8739-5dfe18375e57,sla - Gold,1
8cbdf87f-6e9c-4878-a7bf-d4efc5007dde,1a3f4c3d-3468-4911-95a8-cfd55f80d4c5,sla - Gold,1
759a3300-aa60-4d19-aede-2d0a914ab757,c3150059-b973-4b92-a8b0-8ea5fc3dd11e,sla - Gold,1
5e9c71f9-eadd-48bc-bcd7-a9022a517b36,a3322b52-940e-4c26-8055-982113967ca6,sla - Silver,1
5daf140e-ee80-4dfe-b9ce-7019ecadfc62,ae2a8d91-184e-4771-9179-f960f0b88458,sla - Platinum,1
89777e51-5ee6-4b38-a679-473757c9297b,14fec39c-7bf5-4d08-9a16-98fdb54246d9,sla - Silver,1
f8883989-a55e-4536-93a6-16487e611fc6,42b0ff48-9cb9-4f14-9386-73af9cad74d4,sla - Bronze,1
7d0ae844-b8a6-44f6-ab70-b1901bb805a6,e2755b02-6e47-4950-9a76-3d02a2a026f0,sla - Silver,1
86643064-3892-4178-b048-8db24299bad2,4e9e9807-c58b-47f3-b586-a7e4463bfd44,sla - Gold,1
0ec270e9-3b73-4c89-ae86-900b0c8b3583,1d755dd4-8dc1-4a5b-ab67-6ffa6c78bc19,sla - Gold,1
2b91a4f8-61d4-4ce4-916f-9205eec0fc88,b525bd20-b933-4361-abbf-1edcd2c9c7d8,sla - Silver,1
d7c4a5bc-7a1b-4f57-a7e4-6d61aecac5df,d08efcc2-eb7c-4af2-b772-a6c913024dd7,sla - Bronze,1
5088b754-9129-46d6-b75a-cb5344d295e2,538e17a3-fbdf-499d-91cd-c44c0f9c6baa,sla - Bronze,1
11c99137-2c1e-4779-aeef-aff9e474f978,1d7eca31-c32e-47c0-818d-6179cde639e1,sla - Silver,1
62abbf2d-490d-40d9-9375-0f1cf9e11671,2494d5c0-9aad-40fa-8553-a921b1b63a08,sla - Silver,1
1509331e-58c6-4d37-ab7a-8240fc0fefe6,c4a04492-ea00-44f7-9385-34fdab4265d0,sla - Bronze,1
9c75ed64-276a-4ee5-9db0-1605c035cf13,349eecf1-fde6-4c31-b9c1-854b53d04c9a,sla - Silver,1
69473312-349b-4246-a2d4-e4a3eaa4ef0a,9a433fe1-4253-48fc-b890-b6831a1142c2,sla - Gold,1
0725e7aa-1868-492e-aee6-5adcf311db56,c4f6c0cc-5246-4c3c-b2ca-b8a5166203a5,sla - Bronze,1
99e2bbae-a77f-4a10-91b5-f4c33049347e,f5e8192a-6741-470e-8295-35476e44ee85,sla - Bronze,1
3b9b432a-ede9-46fb-830c-6960b62fada0,ab9fa796-28b9-469d-b5f8-5e227e9ef483,sla - Bronze,1
9b133327-99d5-4bf5-ad61-b10d42fcf575,6d2df035-27e6-456a-9357-74878c587f88,sla - Silver,1
3bd24b1f-560a-4189-890e-228feb6b05e2,f464002d-fea1-4aaf-aee5-05bcbfd321b6,sla - Platinum,1
5f8fc46f-f40d-4418-b082-dcfb9c4fa1ae,ab883f84-570d-4970-bdf5-2ba65bdcdd3f,sla - Silver,1
d56ba21f-a2a6-4714-abbd-9f4a37527b3e,93e13959-c93d-4c7a-a7c0-2b4112142a07,sla - Bronze,1
7e8ba90e-67b1-48c7-84e4-6fcbc0d42ec5,7a2339ef-3eee-485e-a69b-05a0e572ab52,sla - Platinum,1
5a01ebea-c728-41c5-b16d-c57555fb0feb,55eed2a6-a5ad-4962-a64f-6518b2800636,sla - Silver,1
b1b951b0-bb24-45a5-9702-b01886181415,d94953b1-98e2-4b27-b981-63f98c0af18c,sla - Silver,1
174668e2-5c9c-4fb0-9c17-db96a19a3fe3,af09beaa-c033-4bf7-9f83-cd9919ba9a0b,sla - Gold,1
a04c2f5d-0a4e-4e3d-842f-702228789ebd,f9b6c0d3-47d4-456a-83e3-ab254e2db445,sla - Silver,1
9792147d-9752-4703-a92f-b7db9ac81ecc,0fa4f51a-ff16-48cf-a8b3-3105795e69cb,sla - Silver,1
